date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-18,33.6187,33.7527,33.4221,33.431,32839707,32839707,0.071478,0.214,33.5283,"Feb 18, 14",0
2014-02-19,33.2524,33.7259,33.2434,33.5114,29794084,29794084,0.080404,0.241,33.5286,"Feb 19, 14",0.002404953486285318
2014-02-20,33.565,33.8331,33.4087,33.7259,27541038,27541038,0.214417,0.64,33.6762,"Feb 20, 14",0.0088211540187253
2014-02-21,33.8956,34.2619,33.8241,33.9313,38030656,38030656,0.205483,0.609,34.0174,"Feb 21, 14",0.014965152104334387
2014-02-24,33.6723,33.9269,33.5382,33.6723,32143395,32143395,-0.259088,-0.764,33.7801,"Feb 24, 14",0.007217851694535088
2014-02-25,33.6008,33.8152,33.3685,33.5382,30867657,30867657,-0.134011,-0.398,33.6166,"Feb 25, 14",0.0032066046483804245
2014-02-26,33.5741,33.7169,33.2256,33.4757,41042629,41042629,-0.062537,-0.186,33.5049,"Feb 26, 14",0.0013370823487184338
2014-02-27,33.4578,33.8509,33.2613,33.8241,33919024,33919024,0.348424,1.041,33.5998,"Feb 27, 14",0.011758547455954175
2014-02-28,33.9313,34.3602,33.7884,34.2262,41217028,41217028,0.402033,1.189,34.1588,"Feb 28, 14",0.023786306123059476
2014-03-03,33.8777,34.0654,33.498,33.7527,29716052,29716052,-0.473502,-1.383,33.7001,"Mar 3, 14",0.009622805180820194
2014-03-04,34.1279,34.378,34.0118,34.3155,26868337,26868337,0.562841,1.668,34.246,"Mar 4, 14",0.026457479584816573
2014-03-05,34.1726,34.1903,33.8867,34.0475,20520432,20520432,-0.26802,-0.781,34.0569,"Mar 5, 14",0.018440967963865934
2014-03-06,34.0743,34.1636,33.8509,34.0832,23605310,23605310,0.035738,0.105,34.0134,"Mar 6, 14",0.01950883910143282
2014-03-07,34.1994,34.2708,33.6723,33.8599,26596635,26596635,-0.223349,-0.655,33.841,"Mar 7, 14",0.012829409829200618
2014-03-10,33.9403,33.9581,33.6991,33.7884,19007850,19007850,-0.071474,-0.211,33.8008,"Mar 10, 14",0.01069067631838729
2014-03-11,33.8331,34.1547,33.6991,33.9671,25218133,25218133,0.178681,0.529,33.9532,"Mar 11, 14",0.01603601447758083
2014-03-12,33.7705,34.3334,33.7616,34.1904,30496295,30496295,0.22335,0.658,34.13,"Mar 12, 14",0.022715443749813033
2014-03-13,34.3244,34.3512,33.6288,33.8509,32169650,32169650,-0.339495,-0.993,34.4047,"Mar 13, 14",0.012560198618049282
2014-03-14,33.6374,34.0698,33.5077,33.6812,27195638,27195638,-0.169746,-0.501,33.8364,"Mar 14, 14",0.007484071670006866
2014-03-17,33.8599,34.3155,33.7616,33.9939,20479610,20479610,0.312693,0.928,34.0762,"Mar 17, 14",0.016837665639675724
2014-03-18,34.1815,35.6467,34.1458,35.334,64063866,64063866,1.3401,3.942,35.212,"Mar 18, 14",0.05692321498010846
2014-03-19,35.2625,35.334,34.7622,35.0838,35597241,35597241,-0.250151,-0.708,34.6109,"Mar 19, 14",0.04943914331010138
2014-03-20,35.066,36.3158,35.057,36.0308,59269801,59269801,0.947001,2.699,35.8936,"Mar 20, 14",0.07776614519457994
2014-03-21,36.3793,36.5758,35.7449,35.879,80731942,80731942,-0.151878,-0.422,32.4263,"Mar 21, 14",0.07322544943316085
2014-03-24,36.0398,36.3078,35.6109,36.1827,46098374,46098374,0.303757,0.847,36.0052,"Mar 24, 14",0.08230983219167838
2014-03-25,36.3257,36.6205,35.7002,36.0398,43193147,43193147,-0.142943,-0.395,36.0014,"Mar 25, 14",0.07803535640573128
2014-03-26,36.1648,36.3659,35.3787,35.5484,41982966,41982966,-0.49137,-1.363,35.5822,"Mar 26, 14",0.06333642427686888
2014-03-27,35.5037,35.7092,35.1464,35.1642,35369170,35369170,-0.384162,-1.081,35.0855,"Mar 27, 14",0.0518440967963867
2014-03-28,35.5484,36.3033,35.4501,36.004,43472747,43472747,0.839796,2.388,36.0589,"Mar 28, 14",0.07696449403248484
2014-03-31,36.1202,37.0761,36.0934,36.6205,46886284,46886284,0.616446,1.712,36.7789,"Mar 31, 14",0.09540546199635078
2014-04-01,36.7634,37.1565,36.6919,37.0046,32610395,32610395,0.384163,1.049,36.9556,"Apr 1, 14",0.10689479824115361
2014-04-02,37.0225,37.2191,36.7813,36.9421,28607267,28607267,-0.062538,-0.169,36.9349,"Apr 2, 14",0.10502527594149162
2014-04-03,36.8885,36.8885,36.3703,36.6383,30139567,30139567,-0.303758,-0.822,36.5982,"Apr 3, 14",0.09593790194729454
2014-04-04,36.8528,36.9778,35.4144,35.6199,51409573,51409573,-1.0185,-2.78,35.8551,"Apr 4, 14",0.06547515778768222
2014-04-07,35.7003,35.9772,35.5037,35.5573,37559615,37559615,-0.06254,-0.176,35.7255,"Apr 7, 14",0.06360264425234066
2014-04-08,35.5127,35.6735,35.0213,35.5752,35919609,35919609,0.017869,0.05,35.4644,"Apr 8, 14",0.06413807543896399
2014-04-09,35.6735,36.2274,35.6288,36.1559,27398687,27398687,0.580709,1.632,35.9756,"Apr 9, 14",0.08150818102958349
2014-04-10,36.1291,36.3525,34.923,35.1642,45960848,45960848,-0.991672,-2.743,35.513,"Apr 10, 14",0.0518440967963867
2014-04-11,34.8426,35.5484,34.8426,35.0293,34333298,34333298,-0.134904,-0.384,35.1799,"Apr 11, 14",0.047808919864796205
2014-04-14,34.9409,35.2089,34.7533,35.0034,32006651,32006651,-0.02591,-0.074,34.9795,"Apr 14, 14",0.047034189823816276
2014-04-15,35.1464,35.7003,34.8873,35.5127,33978673,33978673,0.509239,1.455,35.3512,"Apr 15, 14",0.062268553139302
2014-04-16,35.7896,36.1068,35.6511,36.0934,30616304,30616304,0.580712,1.635,36.2685,"Apr 16, 14",0.0796386587299215
2014-04-17,35.7449,35.9102,35.2982,35.7449,36689399,36689399,-0.348428,-0.965,35.6878,"Apr 17, 14",0.0692142023870062
2014-04-21,35.8522,35.87,35.5484,35.6824,22222222,22222222,-0.062538,-0.175,35.749,"Apr 21, 14",0.0673446800873442
2014-04-22,35.7003,35.8611,35.5841,35.7271,27057271,27057271,0.044671,0.125,35.7139,"Apr 22, 14",0.06868176243606243
2014-04-23,35.7271,35.7271,35.2625,35.4591,24602781,24602781,-0.268022,-0.75,35.4437,"Apr 23, 14",0.06066525081511179
2014-04-24,35.5037,35.7092,35.1106,35.6109,42381594,42381594,0.151881,0.428,35.7552,"Apr 24, 14",0.06520594657653088
2014-04-25,35.9951,36.3435,35.5127,35.6556,56883812,56883812,0.044667,0.125,35.9186,"Apr 25, 14",0.06654302892524909
2014-04-28,35.8611,36.8885,35.8164,36.5133,50610208,50610208,0.857663,2.405,36.4449,"Apr 28, 14",0.09219885734797056
2014-04-29,36.7187,36.7992,36.0844,36.1916,29637370,29637370,-0.321622,-0.881,36.3178,"Apr 29, 14",0.08257605216715037
2014-04-30,36.0934,36.1827,35.8878,36.0934,35464148,35464148,-0.098272,-0.272,36.0368,"Apr 30, 14",0.0796386587299215
2014-05-01,35.9505,36.0576,35.6913,35.736,28791455,28791455,-0.357362,-0.99,35.7985,"May 1, 14",0.0689479824115342
2014-05-02,36.013,36.0398,35.4323,35.4591,43417914,43417914,-0.276955,-0.775,36.2026,"May 2, 14",0.06066525081511179
2014-05-05,35.3072,35.4143,35.1106,35.2268,22460928,22460928,-0.232285,-0.655,35.2314,"May 5, 14",0.05371661033172804
2014-05-06,35.1017,35.1553,34.7979,34.8962,27112373,27112373,-0.330556,-0.938,35.5483,"May 6, 14",0.043827585175436064
2014-05-07,35.0392,35.2982,34.4048,35.2223,41749497,41749497,0.326091,0.934,34.8411,"May 7, 14",0.05358200472615237
2014-05-08,35.1464,35.6467,34.8158,35.4144,32123032,32123032,0.192081,0.545,35.376,"May 8, 14",0.05932816846639356
2014-05-09,35.325,35.602,35.1732,35.325,29647646,29647646,-0.089339,-0.252,35.3493,"May 9, 14",0.05665400376895712
2014-05-12,35.5037,35.7539,35.4233,35.7092,22787185,22787185,0.38416,1.088,36.0651,"May 12, 14",0.06814633124943931
2014-05-13,35.9161,36.438,35.8532,36.366,27004768,27004768,0.656776,1.839,36.3195,"May 13, 14",0.08779276719212714
2014-05-14,36.258,36.393,36.0331,36.204,18818711,18818711,-0.161947,-0.445,36.2219,"May 14, 14",0.0829469653914033
2014-05-15,36.0691,36.348,35.5473,35.6282,37793243,37793243,-0.575811,-1.59,35.7167,"May 15, 14",0.06572343034907728
2014-05-16,35.6912,35.8442,35.3313,35.8352,29868272,29868272,0.206933,0.581,35.6239,"May 16, 14",0.07191528820555781
2014-05-19,35.6372,35.8262,35.5023,35.7632,24537438,24537438,-0.071978,-0.201,35.6995,"May 19, 14",0.06976159851634711
2014-05-20,35.7002,35.9341,35.5023,35.7002,21322341,21322341,-0.06298,-0.176,35.6745,"May 20, 14",0.06787712003828797
2014-05-21,35.8082,36.303,35.7541,36.303,22399392,22399392,0.602804,1.689,36.1588,"May 21, 14",0.08590828871406779
2014-05-22,36.249,36.303,35.8532,36.0781,20202485,20202485,-0.224929,-0.62,36.0442,"May 22, 14",0.07918099967096413
2014-05-23,36.321,36.321,35.9881,36.0961,18020866,18020866,0.017998,0.05,36.1136,"May 23, 14",0.07971942209326681
2014-05-27,36.222,36.222,35.8172,36.1591,26161164,26161164,0.062978,0.174,36.0199,"May 27, 14",0.08160390057132616
2014-05-28,36.1141,36.1591,35.8262,35.9971,25711565,25711565,-0.161947,-0.448,35.9854,"May 28, 14",0.07675809877060231
2014-05-29,36.1231,36.303,35.9071,36.294,19893872,19893872,0.2969,0.825,36.0996,"May 29, 14",0.08563907750291645
2014-05-30,36.393,36.8608,36.213,36.8338,34575579,34575579,0.539823,1.487,37.0976,"May 30, 14",0.10178576770063712
2014-06-02,36.8428,36.9688,36.5999,36.6989,18504300,18504300,-0.134956,-0.366,36.7631,"Jun 2, 14",0.09775059076904684
2014-06-03,36.5279,36.5999,36.213,36.249,18071096,18071096,-0.449849,-1.226,36.331,"Jun 3, 14",0.08429302144715997
2014-06-04,36.177,36.321,35.8622,36.276,23210341,23210341,0.026991,0.074,36.1517,"Jun 4, 14",0.08510065508061398
2014-06-05,36.5189,37.1127,36.348,37.0767,31865213,31865213,0.800735,2.207,36.8965,"Jun 5, 14",0.10905147916604366
2014-06-06,37.3197,37.4816,37.1037,37.3197,24060542,24060542,0.242919,0.655,37.2891,"Jun 6, 14",0.11632018186712932
2014-06-09,37.2387,37.3197,36.9058,37.1307,15019425,15019425,-0.188937,-0.506,37.0991,"Jun 9, 14",0.11066674643295146
2014-06-10,36.9148,37.0318,36.7619,36.9868,15117689,15117689,-0.143954,-0.388,36.9387,"Jun 10, 14",0.10636235829020985
2014-06-11,36.8248,36.9508,36.6764,36.7619,18039990,18039990,-0.224926,-0.608,57.9772,"Jun 11, 14",0.09963506924710598
2014-06-12,36.7169,36.7798,36.249,36.5099,29823030,29823030,-0.251915,-0.685,36.4583,"Jun 12, 14",0.09209715533486898
2014-06-13,36.9778,37.3961,36.7619,37.0947,26310697,26310697,0.584806,1.602,37.1106,"Jun 13, 14",0.10958990158834632
2014-06-16,36.9238,37.4366,36.9238,37.3377,24205297,24205297,0.242922,0.655,37.2856,"Jun 16, 14",0.116858604289432
2014-06-17,37.1487,37.7065,36.2895,37.4996,22518630,22518630,0.161944,0.434,37.5053,"Jun 17, 14",0.1217014148544765
2014-06-18,37.4321,37.5536,37.0498,37.4726,27097228,27097228,-0.02699,-0.072,37.2526,"Jun 18, 14",0.12089378122102248
2014-06-19,37.4006,37.5806,37.1848,37.3467,19837767,19837767,-0.125958,-0.336,37.3551,"Jun 19, 14",0.11712781550058333
2014-06-20,37.2882,37.6346,37.2297,37.4996,47765407,47765407,0.152948,0.41,37.5489,"Jun 20, 14",0.1217014148544765
2014-06-23,37.5446,37.7875,37.5086,37.7785,18743905,18743905,0.278909,0.744,38.3021,"Jun 23, 14",0.13004397116448818
2014-06-24,37.6346,37.7335,37.3916,37.5581,26518274,26518274,-0.220428,-0.583,37.5444,"Jun 24, 14",0.1234512877269602
2014-06-25,37.5176,37.8325,37.3017,37.8145,20051576,20051576,0.256416,0.683,37.6602,"Jun 25, 14",0.1311208160090935
